Measure,Location,Sex,Age,Cause,Risk,Metric,Year,Value,Upper,Lower
YLLs,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,1990,654824.3802,910317.5338,422930.9305
YLLs,Global,Both sexes,All ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,1990,2982091.919,4110173.865,1993240.739
YLLs,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Rate,1990,86.39509966,118.93281,58.00145464
YLLs,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Rate,1990,24.65362071,34.27273615,15.92301549
YLLs,Global,Both sexes,All ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Rate,1990,55.74162282,76.82786699,37.25789697
YLLs,Global,Male,70+ years,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,1990,499023.5811,692298.7961,333065.2088
YLLs,Global,Female,70+ years,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,1990,180169.4583,254464.3527,116251.1192
YLLs,Global,Both sexes,70+ years,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,1990,679193.0394,941471.0871,453860.1014
YLLs,Global,Male,70+ years,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Rate,1990,606.8486149,841.8851963,405.0312817
YLLs,Global,Female,70+ years,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Rate,1990,151.0037652,213.2718593,97.43247753
YLLs,Global,Both sexes,70+ years,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Rate,1990,336.9907076,467.1234678,225.1887576
YLLs,Global,Male,Age-standardized,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Rate,1990,120.2585078,165.1943854,80.80037393
YLLs,Global,Female,Age-standardized,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Rate,1990,30.31251261,42.22409484,19.58662119
YLLs,Global,Both sexes,Age-standardized,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Rate,1990,72.43545182,100.1251893,48.46774605
YLLs,Global,Male,All ages,Ischemic heart disease,Ambient particulate matter pollution,Number,1990,9338466.407,11954785.74,6850179.744
YLLs,Global,Female,All ages,Ischemic heart disease,Ambient particulate matter pollution,Number,1990,4948032.857,6349449.429,3621293.7
YLLs,Global,Both sexes,All ages,Ischemic heart disease,Ambient particulate matter pollution,Number,1990,14286499.26,18169598.43,10623562.28
YLLs,Global,Male,All ages,Ischemic heart disease,Ambient particulate matter pollution,Rate,1990,346.671675,443.7972377,254.299066
YLLs,Global,Female,All ages,Ischemic heart disease,Ambient particulate matter pollution,Rate,1990,186.2895289,239.051756,136.3388476
YLLs,Global,Both sexes,All ages,Ischemic heart disease,Ambient particulate matter pollution,Rate,1990,267.0449721,339.6283314,198.5769111
YLLs,Global,Male,70+ years,Ischemic heart disease,Ambient particulate matter pollution,Number,1990,2028674.797,2662133.917,1464482.007
YLLs,Global,Female,70+ years,Ischemic heart disease,Ambient particulate matter pollution,Number,1990,2115119.198,2735465.495,1493174.062
YLLs,Global,Both sexes,70+ years,Ischemic heart disease,Ambient particulate matter pollution,Number,1990,4143793.995,5392064.414,3010673.61
YLLs,Global,Male,70+ years,Ischemic heart disease,Ambient particulate matter pollution,Rate,1990,2467.014661,3237.346573,1780.915594
YLLs,Global,Female,70+ years,Ischemic heart disease,Ambient particulate matter pollution,Rate,1990,1772.725331,2292.650448,1251.460195
YLLs,Global,Both sexes,70+ years,Ischemic heart disease,Ambient particulate matter pollution,Rate,1990,2055.998795,2675.344853,1493.785966
YLLs,Global,Male,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,1990,483.8038415,614.6782241,356.8696442
YLLs,Global,Female,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,1990,234.3574466,300.6917657,171.4638919
YLLs,Global,Both sexes,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,1990,354.7899606,450.2071524,264.1226543
YLLs,Global,Male,<5 years,"Tracheal, bronchus, and lung cancer",All risk factors,Number,1990,0,0,0
YLLs,Global,Female,<5 years,"Tracheal, bronchus, and lung cancer",All risk factors,Number,1990,0,0,0
YLLs,Global,Both sexes,<5 years,"Tracheal, bronchus, and lung cancer",All risk factors,Number,1990,0,0,0
YLLs,Global,Male,<5 years,"Tracheal, bronchus, and lung cancer",All risk factors,Rate,1990,0,0,0
YLLs,Global,Female,<5 years,"Tracheal, bronchus, and lung cancer",All risk factors,Rate,1990,0,0,0
YLLs,Global,Both sexes,<5 years,"Tracheal, bronchus, and lung cancer",All risk factors,Rate,1990,0,0,0
YLLs,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",All risk factors,Number,1990,17628250.04,18847147.49,16668316.42
YLLs,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",All risk factors,Number,1990,4549104.683,4945499.36,4187057.775
YLLs,Global,Both sexes,All ages,"Tracheal, bronchus, and lung cancer",All risk factors,Number,1990,22177354.72,23531466.28,21003021.42
YLLs,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",All risk factors,Rate,1990,654.4131233,699.6622254,618.7775293
YLLs,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",All risk factors,Rate,1990,171.2701983,186.1941448,157.6394181
YLLs,Global,Both sexes,All ages,"Tracheal, bronchus, and lung cancer",All risk factors,Rate,1990,414.5417967,439.8530137,392.5910165
YLLs,Global,Male,<5 years,Ischemic heart disease,Ambient particulate matter pollution,Number,1990,0,0,0
YLLs,Global,Female,<5 years,Ischemic heart disease,Ambient particulate matter pollution,Number,1990,0,0,0
YLLs,Global,Both sexes,<5 years,Ischemic heart disease,Ambient particulate matter pollution,Number,1990,0,0,0
YLLs,Global,Male,<5 years,Ischemic heart disease,Ambient particulate matter pollution,Rate,1990,0,0,0
YLLs,Global,Female,<5 years,Ischemic heart disease,Ambient particulate matter pollution,Rate,1990,0,0,0
YLLs,Global,Both sexes,<5 years,Ischemic heart disease,Ambient particulate matter pollution,Rate,1990,0,0,0
YLLs,Global,Male,<5 years,Stroke,Air pollution,Number,1990,0,0,0
YLLs,Global,Female,<5 years,Stroke,Air pollution,Number,1990,0,0,0
YLLs,Global,Both sexes,<5 years,Stroke,Air pollution,Number,1990,0,0,0
YLLs,Global,Male,<5 years,Stroke,Air pollution,Rate,1990,0,0,0
YLLs,Global,Female,<5 years,Stroke,Air pollution,Rate,1990,0,0,0
YLLs,Global,Both sexes,<5 years,Stroke,Air pollution,Rate,1990,0,0,0
YLLs,Global,Male,All ages,Stroke,Air pollution,Number,1990,17829743.01,20293110.19,15757627.15
YLLs,Global,Female,All ages,Stroke,Air pollution,Number,1990,15545631.4,17674887.04,13603605.65
YLLs,Global,Both sexes,All ages,Stroke,Air pollution,Number,1990,33375374.41,37286595.24,29726747.98
YLLs,Global,Male,All ages,Stroke,Air pollution,Rate,1990,661.8931423,753.3406656,584.9700326
YLLs,Global,Female,All ages,Stroke,Air pollution,Rate,1990,585.2807438,665.4455368,512.1650081
YLLs,Global,Both sexes,All ages,Stroke,Air pollution,Rate,1990,623.8565351,696.9655479,555.6559685
YLLs,Global,Male,70+ years,Stroke,Air pollution,Number,1990,4314064.938,5052655.913,3646708.157
YLLs,Global,Female,70+ years,Stroke,Air pollution,Number,1990,5111464.277,6157317.076,4230159.294
YLLs,Global,Both sexes,70+ years,Stroke,Air pollution,Number,1990,9425529.215,11085596.61,7963874.224
YLLs,Global,Male,70+ years,Stroke,Air pollution,Rate,1990,5246.213668,6144.393488,4434.659759
YLLs,Global,Female,70+ years,Stroke,Air pollution,Rate,1990,4284.024377,5160.575331,3545.384366
YLLs,Global,Both sexes,70+ years,Stroke,Air pollution,Rate,1990,4676.602344,5500.26698,3951.382677
YLLs,Global,Male,Age-standardized,Stroke,Air pollution,Rate,1990,926.5322426,1054.282994,817.4866448
YLLs,Global,Female,Age-standardized,Stroke,Air pollution,Rate,1990,721.5927377,821.6415986,629.4244543
YLLs,Global,Both sexes,Age-standardized,Stroke,Air pollution,Rate,1990,818.5491797,916.9214768,729.5709719
YLLs,Global,Male,<5 years,Ischemic heart disease,All risk factors,Number,1990,0,0,0
YLLs,Global,Female,<5 years,Ischemic heart disease,All risk factors,Number,1990,0,0,0
YLLs,Global,Both sexes,<5 years,Ischemic heart disease,All risk factors,Number,1990,0,0,0
YLLs,Global,Male,<5 years,Ischemic heart disease,All risk factors,Rate,1990,0,0,0
YLLs,Global,Female,<5 years,Ischemic heart disease,All risk factors,Rate,1990,0,0,0
YLLs,Global,Both sexes,<5 years,Ischemic heart disease,All risk factors,Rate,1990,0,0,0
YLLs,Global,Male,All ages,All causes,Air pollution,Number,1990,149128925.4,170723710.9,130645674.3
YLLs,Global,Female,All ages,All causes,Air pollution,Number,1990,119325044.1,137118005.4,104832633.7
YLLs,Global,Both sexes,All ages,All causes,Air pollution,Number,1990,268453969.5,305058704.1,236473923.2
YLLs,Global,Male,All ages,All causes,Air pollution,Rate,1990,5536.109688,6337.772417,4849.956381
YLLs,Global,Female,All ages,All causes,Air pollution,Rate,1990,4492.493664,5162.384602,3946.865859
YLLs,Global,Both sexes,All ages,All causes,Air pollution,Rate,1990,5017.974066,5702.194191,4420.199173
YLLs,Global,Male,70+ years,All causes,Air pollution,Number,1990,17124055.21,19702309.01,14651717.83
YLLs,Global,Female,70+ years,All causes,Air pollution,Number,1990,17360950.22,19988026.62,14701579.82
YLLs,Global,Both sexes,70+ years,All causes,Air pollution,Number,1990,34485005.43,39322418.41,29660152.9
YLLs,Global,Male,70+ years,All causes,Air pollution,Rate,1990,20824.08443,23959.42674,17817.54411
YLLs,Global,Female,70+ years,All causes,Air pollution,Rate,1990,14550.57297,16752.38027,12321.6994
YLLs,Global,Both sexes,70+ years,All causes,Air pollution,Rate,1990,17110.19653,19510.34366,14716.28143
YLLs,Global,Male,<5 years,Ischemic heart disease,Household air pollution from solid fuels,Number,1990,0,0,0
YLLs,Global,Female,<5 years,Ischemic heart disease,Household air pollution from solid fuels,Number,1990,0,0,0
YLLs,Global,Both sexes,<5 years,Ischemic heart disease,Household air pollution from solid fuels,Number,1990,0,0,0
YLLs,Global,Male,<5 years,Ischemic heart disease,Household air pollution from solid fuels,Rate,1990,0,0,0
YLLs,Global,Female,<5 years,Ischemic heart disease,Household air pollution from solid fuels,Rate,1990,0,0,0
YLLs,Global,Both sexes,<5 years,Ischemic heart disease,Household air pollution from solid fuels,Rate,1990,0,0,0
YLLs,Global,Male,All ages,Ischemic heart disease,Household air pollution from solid fuels,Number,1990,9837014.608,12727953.38,7289840.694
YLLs,Global,Female,All ages,Ischemic heart disease,Household air pollution from solid fuels,Number,1990,6665744.918,8375407.982,5172736.498
YLLs,Global,Both sexes,All ages,Ischemic heart disease,Household air pollution from solid fuels,Number,1990,16502759.53,20934210.07,12718594.21
YLLs,Global,Male,All ages,Ischemic heart disease,Household air pollution from solid fuels,Rate,1990,365.1792684,472.4995223,270.6205894
YLLs,Global,Female,All ages,Ischemic heart disease,Household air pollution from solid fuels,Rate,1990,250.9600313,315.3274954,194.7494435
YLLs,Global,Both sexes,All ages,Ischemic heart disease,Household air pollution from solid fuels,Rate,1990,308.471577,391.3047864,237.7375013
YLLs,Global,Male,70+ years,Ischemic heart disease,Household air pollution from solid fuels,Number,1990,1684379.748,2317370.877,1186052.019
YLLs,Global,Female,70+ years,Ischemic heart disease,Household air pollution from solid fuels,Number,1990,1824112.855,2484223.126,1306406.018
YLLs,Global,Both sexes,70+ years,Ischemic heart disease,Household air pollution from solid fuels,Number,1990,3508492.603,4751002.633,2548232.416
YLLs,Global,Male,70+ years,Ischemic heart disease,Household air pollution from solid fuels,Rate,1990,2048.327085,2818.089886,1442.324676
YLLs,Global,Female,70+ years,Ischemic heart disease,Household air pollution from solid fuels,Rate,1990,1528.826871,2082.079,1094.926018
YLLs,Global,Both sexes,70+ years,Ischemic heart disease,Household air pollution from solid fuels,Rate,1990,1740.785515,2357.273479,1264.339584
YLLs,Global,Male,Age-standardized,Ischemic heart disease,Household air pollution from solid fuels,Rate,1990,488.5860034,634.0993075,360.8207755
YLLs,Global,Female,Age-standardized,Ischemic heart disease,Household air pollution from solid fuels,Rate,1990,306.2973385,385.8577494,237.9395815
YLLs,Global,Both sexes,Age-standardized,Ischemic heart disease,Household air pollution from solid fuels,Rate,1990,394.5142467,498.0711346,304.265591
YLLs,Global,Male,Age-standardized,All causes,Air pollution,Rate,1990,5913.443512,6654.329125,5225.632067
YLLs,Global,Female,Age-standardized,All causes,Air pollution,Rate,1990,4477.450595,5098.508869,3934.590166
YLLs,Global,Both sexes,Age-standardized,All causes,Air pollution,Rate,1990,5158.551615,5841.263796,4573.682887
YLLs,Global,Male,<5 years,"Tracheal, bronchus, and lung cancer",Air pollution,Number,1990,0,0,0
YLLs,Global,Female,<5 years,"Tracheal, bronchus, and lung cancer",Air pollution,Number,1990,0,0,0
YLLs,Global,Both sexes,<5 years,"Tracheal, bronchus, and lung cancer",Air pollution,Number,1990,0,0,0
YLLs,Global,Male,<5 years,"Tracheal, bronchus, and lung cancer",Air pollution,Rate,1990,0,0,0
YLLs,Global,Female,<5 years,"Tracheal, bronchus, and lung cancer",Air pollution,Rate,1990,0,0,0
YLLs,Global,Both sexes,<5 years,"Tracheal, bronchus, and lung cancer",Air pollution,Rate,1990,0,0,0
YLLs,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Air pollution,Number,1990,4252774.59,5431154.002,3168165.696
YLLs,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Air pollution,Number,1990,1449786.951,1864927.691,1071725.645
YLLs,Global,Both sexes,All ages,"Tracheal, bronchus, and lung cancer",Air pollution,Number,1990,5702561.54,7207739.214,4267517.333
YLLs,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Air pollution,Rate,1990,157.8756539,201.6206059,117.6117427
YLLs,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Air pollution,Rate,1990,54.5833336,70.21305458,40.34962406
YLLs,Global,Both sexes,All ages,"Tracheal, bronchus, and lung cancer",Air pollution,Rate,1990,106.59297,134.7279331,79.76895012
YLLs,Global,Male,70+ years,"Tracheal, bronchus, and lung cancer",Air pollution,Number,1990,859725.0739,1096372.543,645253.6411
YLLs,Global,Female,70+ years,"Tracheal, bronchus, and lung cancer",Air pollution,Number,1990,347407.9156,451717.4554,261016.443
YLLs,Global,Both sexes,70+ years,"Tracheal, bronchus, and lung cancer",Air pollution,Number,1990,1207132.989,1543595.184,908312.6361
YLLs,Global,Male,70+ years,"Tracheal, bronchus, and lung cancer",Air pollution,Rate,1990,1045.487608,1333.267975,784.6748994
YLLs,Global,Female,70+ years,"Tracheal, bronchus, and lung cancer",Air pollution,Rate,1990,291.1697898,378.5937816,218.7633022
YLLs,Global,Both sexes,70+ years,"Tracheal, bronchus, and lung cancer",Air pollution,Rate,1990,598.9351727,765.8753894,450.671459
YLLs,Global,Male,Age-standardized,"Tracheal, bronchus, and lung cancer",Air pollution,Rate,1990,217.320197,277.7675905,162.425094
YLLs,Global,Female,Age-standardized,"Tracheal, bronchus, and lung cancer",Air pollution,Rate,1990,66.73308379,85.94094971,49.29980953
YLLs,Global,Both sexes,Age-standardized,"Tracheal, bronchus, and lung cancer",Air pollution,Rate,1990,137.4667771,173.7834675,102.8223708
YLLs,Global,Male,<5 years,All causes,Ambient ozone pollution,Number,1990,0,0,0
YLLs,Global,Female,<5 years,All causes,Ambient ozone pollution,Number,1990,0,0,0
YLLs,Global,Both sexes,<5 years,All causes,Ambient ozone pollution,Number,1990,0,0,0
YLLs,Global,Male,<5 years,All causes,Ambient ozone pollution,Rate,1990,0,0,0
YLLs,Global,Female,<5 years,All causes,Ambient ozone pollution,Rate,1990,0,0,0
YLLs,Global,Both sexes,<5 years,All causes,Ambient ozone pollution,Rate,1990,0,0,0
YLLs,Global,Male,All ages,All causes,Ambient ozone pollution,Number,1990,2351263.245,3796271.056,1045804.667
YLLs,Global,Female,All ages,All causes,Ambient ozone pollution,Number,1990,1620206.874,2638684.199,729173.6997
YLLs,Global,Both sexes,All ages,All causes,Ambient ozone pollution,Number,1990,3971470.118,6331850.89,1757372.307
YLLs,Global,Male,All ages,All causes,Ambient ozone pollution,Rate,1990,87.28589169,140.9288836,38.82338276
YLLs,Global,Female,All ages,All causes,Ambient ozone pollution,Rate,1990,60.9995091,99.34437596,27.45281387
YLLs,Global,Both sexes,All ages,All causes,Ambient ozone pollution,Rate,1990,74.23519978,118.3557226,32.8490157
